245.000000 -1.087807 -1.017616 -0.000000
246.000000 -1.087757 -1.017626 0.000000
247.000000 -1.087712 -1.017634 -0.000000
248.000000 -1.087672 -1.017641 0.000000
249.000000 -1.087637 -1.017648 -0.000000
250.000000 -1.087606 -1.017654 0.000000
251.000000 -1.087580 -1.017659 -0.000000
252.000000 -1.087559 -1.017663 0.000000
253.000000 -1.087543 -1.017666 -0.000000
254.000000 -1.087531 -1.017668 0.000000
255.000000 -1.087524 -1.017669 -0.000000
